env,latency_ms,arm,seed,pnl_net,pnl_gross,fees,pnl_edge,pnl_inventory,pnl_realized,pnl_unrealized,pnl_vol_1s,sharpe_1s,sharpe_ann_247,max_drawdown,pnl_1s_q05,pnl_1s_cvar05,pnl_1s_worst,inv_mean,inv_std,inv_abs_mean,inv_max_abs,inv_q05,inv_q95,inv_final,n_fills,n_maker_fills,n_taker_fills,filled_qty,n_quotes,n_cancels,n_rejects,fill_rate_orders,fill_ratio_qty,cancel_rate,quote_to_trade,quote_lifetime_mean_s,quote_lifetime_median_s,avg_edge_ticks,pnl_per_lot,killed,kill_time_s,sigma_hat_final,n_sigma_clamped,n_offset_clamped,market_trades,mid_max_dev_ticks,diverged,market_spread_mean,mean_abs_inv,mean_abs_obi,mean_abs_ret,mean_abs_adverse,mean_abs_latency,mean_abs_h0,n_kept_by_queue,n_adverse_measured,ack_latency_ms
informed,0.0,adaptive_full,4200022,11.440000000000637,11.440000000000637,0.0,30.705000000000002,-19.264999999999365,11.439999999999603,1.0338396805309458e-12,0.36350505425143664,0.17983636762919605,1009.905704822678,3.479999999999791,-0.3895000000000209,-0.7677777777777995,-2.3049999999998363,2.2158766419189035,8.756506877473115,7.160479725870931,28.0,-16.0,15.0,-1.0,307,307,0,1045.0,1027,868,0,0.2590068159688413,0.21055813016320774,0.8451801363193768,6.172638436482084,0.3388655887843902,0.169140587,2.9382775119617226,0.010947368421053242,0.0,nan,3.2325223006205577,0.0,0.0,7301.0,51.5,0.0,2.116800920598389,0.7224419179436482,0.28982196947777367,0.0,1.2831911700652656,0.0,1.7691513966192358,1524.0,304.0,0.0
informed,0.0,adaptive_full,4200023,11.914999999999509,11.914999999999509,0.0,26.82,-14.905000000000491,11.85000000000193,0.06499999999757833,0.3244131192186396,0.2098734923226851,1178.5849546559023,4.065000000000282,-0.33650000000006913,-0.684999999999977,-1.9649999999999181,-1.1473443746430612,8.093965049207052,6.619645916619075,27.0,-15.0,11.0,9.0,292,292,0,1021.0,898,736,0,0.28396436525612473,0.23623322535863026,0.8195991091314031,5.595890410958904,0.38709464265513394,0.2,2.626836434867777,0.011669931439764455,0.0,nan,2.823948787984212,0.0,0.0,6949.0,51.5,0.0,1.9490263459335624,0.6630510153541395,0.2896163419545722,0.0,0.9448700995368621,0.0,1.7691513966192358,1647.0,289.0,0.0
informed,5.0,as_gamma0.01,4200000,1.170000000000016,1.170000000000016,0.0,37.685,-36.514999999999986,1.1699999999994724,5.435651928564766e-13,0.25745301674134513,0.025968677199192818,145.83210056954968,3.0450000000000728,-0.21099999999994729,-0.7355555555555119,-2.404999999999859,-0.25471159337521415,4.164959388767508,2.874928612221588,25.0,-7.5,6.0,0.0,615,615,0,2168.0,2368,2040,8,0.23395270270270271,0.1831081081081081,0.8614864864864865,7.180487804878049,0.1455267414463229,0.1,1.7382380073800738,0.0005396678966789741,0.0,nan,3.9886416781875815,0.0,0.0,7239.0,66.0,0.0,1.8782161234991424,,,,,,,,,
informed,5.0,as_gamma0.01,4200001,-0.5400000000000773,-0.5400000000000773,0.0,39.285000000000004,-39.82500000000008,-0.6680000000000662,0.1279999999999889,0.2264466103157289,-0.013626674655948226,-76.52321192996861,5.050000000000523,-0.3364999999999611,-0.6555555555555704,-1.6100000000000705,-0.2701313535122787,3.1932992978049994,2.117075956596231,17.0,-6.0,4.0,-6.0,690,690,0,2378.0,2552,2197,24,0.23550156739811912,0.18636363636363637,0.8608934169278997,6.917391304347826,0.13486432408039217,0.1,1.65201850294365,-0.00022708158116067171,0.0,nan,3.400955996787679,0.0,18.0,7465.0,83.5,0.0,1.8657909765848086,,,,,,,,,
informed,5.0,as_gamma0.01,4200002,4.700000000000102,4.700000000000102,0.0,34.87,-30.169999999999895,4.691666666666926,0.00833333333317654,0.2507731885952268,0.10709734564365084,601.4257392025411,2.159999999999684,-0.28700000000013115,-0.7183333333332769,-1.8449999999998283,-0.2524271844660194,3.4240079567646227,2.272986864648772,21.0,-6.0,5.0,-1.0,595,595,0,2069.0,2378,2071,10,0.22119428090832632,0.17401177460050463,0.8708999158957107,7.4941176470588236,0.14495455391035356,0.1,1.6853552440792654,0.002271628806186613,0.0,nan,3.8783304330498187,0.0,0.0,7308.0,33.5,0.0,1.8873563218390805,,,,,,,,,
informed,5.0,as_gamma0.01,4200003,2.314999999998804,2.314999999998804,0.0,29.685000000000002,-27.3700000000012,2.36000000000051,-0.04500000000170612,0.25449409876346807,0.05197987494735387,291.9029834585007,4.4800000000007,-0.18650000000001796,-0.6355555555556518,-2.5600000000002723,0.0799543118218161,3.369904631047556,2.2981153626499142,17.0,-4.0,5.0,-3.0,507,507,0,1791.0,2083,1813,13,0.21651464234277484,0.17196351416226596,0.8703792606817091,7.710059171597633,0.16595594945266698,0.1,1.6574539363484087,0.0012925739810155242,0.0,nan,2.8264411583392652,0.0,5.0,7034.0,43.0,0.0,1.779495990836197,,,,,,,,,
informed,5.0,as_gamma0.01,4200004,7.5649999999997135,7.5649999999997135,0.0,41.730000000000004,-34.16500000000029,7.700000000000375,-0.13500000000066148,0.19084131425076492,0.22651579192002197,1272.042988346692,2.9099999999999113,-0.20899999999999605,-0.4261111111111199,-1.2149999999999181,-0.07024557395773844,3.276202182289205,2.470017133066819,17.0,-5.0,5.0,-3.0,675,675,0,2387.0,2496,2140,10,0.23958333333333334,0.19126602564102563,0.8573717948717948,6.882962962962963,0.13768075059863674,0.1,1.7482195224130708,0.003169250104733856,0.0,nan,3.7604487270127533,0.0,0.0,7382.0,62.5,0.0,1.9204350314825416,,,,,,,,,
informed,5.0,as_gamma0.01,4200005,9.1050000000007,9.1050000000007,0.0,37.38,-28.274999999999302,9.140000000000004,-0.03499999999930381,0.1349543315080167,0.3855272435289324,2165.0023726414565,1.0449999999998454,-0.15150000000001,-0.22277777777779464,-0.3500000000000796,0.08794974300399772,3.536257151681669,2.599657338663621,16.0,-5.0,6.0,11.0,593,593,0,2137.0,2351,2016,7,0.226286686516376,0.18179498085920884,0.8575074436410038,7.376053962900506,0.14674044225542784,0.1,1.749181094992981,0.004260645765091577,0.0,nan,2.9061289116847724,0.0,0.0,7224.0,53.5,0.0,1.8712077847738982,,,,,,,,,
informed,5.0,as_gamma0.01,4200006,6.669999999999916,6.669999999999916,0.0,36.800000000000004,-30.130000000000088,6.659999999999902,0.010000000000013998,0.1505960898098372,0.25308947770432444,1421.2726309686298,1.475000000000307,-0.14499999999999033,-0.3150000000000593,-0.7850000000003234,-0.4563106796116505,3.4953185438540326,2.691604797258709,17.0,-6.0,5.0,1.0,623,623,0,2111.0,2415,2103,5,0.2269151138716356,0.174824016563147,0.8708074534161491,7.260032102728732,0.14309768172813925,0.1,1.7432496447181431,0.0031596399810515947,0.0,nan,3.9530740266089204,0.0,0.0,7249.0,74.5,0.0,1.897362385321101,,,,,,,,,
informed,5.0,as_gamma0.01,4200007,-0.7399999999999807,-0.7399999999999807,0.0,34.565,-35.30499999999998,-0.7400000000005309,5.502265310042276e-13,0.29936446914401255,-0.014125161348179625,-79.32255980881747,6.749999999999915,-0.4085000000000121,-0.9905555555555579,-2.130000000000166,0.17133066818960593,4.28367338636643,2.874928612221588,22.0,-8.0,6.0,1.0,570,570,0,1997.0,2258,1945,18,0.22099202834366696,0.17688219663418955,0.8613817537643933,7.405263157894737,0.15265930958067375,0.1,1.7308462694041062,-0.00037055583375061624,0.0,nan,4.003291497633672,0.0,0.0,7024.0,30.5,0.0,1.838487972508591,,,,,,,,,
informed,5.0,as_gamma0.01,4200008,-5.569999999998856,-5.569999999998856,0.0,31.970000000000002,-37.539999999998855,-5.40999999999953,-0.15999999999932601,0.6134728485927894,-0.05188260817340922,-291.35676318508564,14.16999999999939,-0.32499999999998996,-1.601666666666601,-5.724999999999682,-0.17075956596230726,3.8145130660859623,2.3340948029697315,28.0,-6.0,5.0,-5.0,538,538,0,1861.0,2177,1904,24,0.21635277905374367,0.17096922370234266,0.8745980707395499,7.630111524163569,0.15838773990528737,0.1,1.7178936055883933,-0.002993014508328241,0.0,nan,3.0992853668178544,5.0,31.0,6958.0,77.0,0.0,1.7986230636833047,,,,,,,,,
informed,5.0,as_gamma0.01,4200009,0.9949999999999477,0.9949999999999477,0.0,40.08,-39.08500000000005,0.9700000000001956,0.02499999999975211,0.43289534262718266,0.013134154438364165,73.75736993685054,6.189999999999941,-0.20649999999992302,-1.0555555555555776,-4.84999999999998,-0.17018846373500857,3.2524896090006683,2.1553398058252426,22.0,-6.0,5.0,-5.0,648,648,0,2213.0,2423,2085,12,0.22988031366075112,0.18266611638464714,0.8605035080478746,6.9753086419753085,0.14252492415159027,0.1,1.8111161319475824,0.00044961590600991764,0.0,nan,5.043422621776829,0.0,2.0,7236.0,28.0,0.0,1.9508290451686678,,,,,,,,,
informed,5.0,as_gamma0.01,4200010,1.8399999999991223,1.8399999999991223,0.0,31.91,-30.070000000000878,1.7459999999995124,0.09399999999960995,0.17685232677124244,0.05945234595573556,333.86608135673464,3.200000000000159,-0.23599999999993881,-0.4911111111111539,-0.9200000000002433,0.058823529411764705,4.28622840685407,3.1279268989149056,19.0,-8.0,6.0,-10.0,514,514,0,1826.0,2115,1834,11,0.21560283687943263,0.17267139479905438,0.8671394799054374,7.7042801556420235,0.1635827230411737,0.1,1.7475355969331874,0.0010076670317629367,0.0,nan,2.197894023868803,0.0,0.0,6930.0,48.5,0.0,1.7894736842105263,,,,,,,,,
informed,5.0,as_gamma0.01,4200011,1.970000000000411,1.970000000000411,0.0,45.86,-43.88999999999959,1.9699999999996556,7.553957459549565e-13,0.23557368748051918,0.04778607907165403,268.35191625465285,5.270000000000039,-0.32550000000007906,-0.7299999999999803,-1.3299999999998988,-0.33866362078812107,3.642989439678434,2.4277555682467162,16.0,-6.0,5.0,0.0,749,749,0,2636.0,2661,2271,22,0.24765125892521608,0.19812100714017286,0.8534385569334837,6.61415220293725,0.12859889267280933,0.096841989,1.7397572078907435,0.0007473444613051635,0.0,nan,5.464890756170866,0.0,2.0,7513.0,29.5,0.0,1.9204152249134947,,,,,,,,,
informed,5.0,as_gamma0.01,4200012,-1.699999999999818,-1.699999999999818,0.0,41.65,-43.34999999999982,-1.6999999999994613,-3.568256801145253e-13,0.4309014589479654,-0.022544100310084463,-126.6007305051504,9.345000000000027,-0.35,-1.133888888888925,-4.835000000000008,-0.366076527698458,3.536894144024367,2.420902341519132,21.0,-6.0,5.0,0.0,634,634,0,2196.0,2370,2028,15,0.23037974683544304,0.18531645569620253,0.8556962025316456,6.960567823343848,0.1453653551431588,0.1,1.8966302367941712,-0.0007741347905281503,0.0,nan,8.219890013410826,0.0,29.0,7136.0,41.5,0.0,1.938073394495413,,,,,,,,,
informed,5.0,as_gamma0.01,4200013,-10.924999999999727,-10.924999999999727,0.0,40.225,-51.14999999999973,-10.909999999999332,-0.01500000000039492,0.6507899393475652,-0.09592737633768006,-538.6986285879987,14.770000000000238,-0.3499999999999176,-1.9266666666666954,-5.885000000000218,0.11936036550542548,3.987849455557231,2.79554540262707,20.0,-6.0,6.0,-1.0,662,662,0,2273.0,2461,2108,18,0.22958147094676962,0.18472165786265746,0.8565623730190979,6.929003021148036,0.1395201747462383,0.1,1.769687637483502,-0.0048064232292123745,0.0,nan,7.70744896898927,0.0,22.0,7318.0,92.5,0.0,1.8541905855338692,,,,,,,,,
informed,5.0,as_gamma0.01,4200014,0.9200000000006554,0.9200000000006554,0.0,38.09,-37.16999999999935,0.9199999999996928,9.625633623500107e-13,0.302117178954424,0.017401006044544292,97.71869564377357,3.775000000000233,-0.3334999999999183,-1.0150000000000305,-2.06500000000014,0.48657909765848084,3.5772805052347354,2.3655054254711594,22.0,-4.0,7.0,0.0,624,624,0,2190.0,2403,2075,12,0.22971285892634208,0.1822721598002497,0.8635039533915938,7.19551282051282,0.14369640918034152,0.1,1.7392694063926941,0.0004200913242012125,0.0,nan,4.650308451053331,0.0,0.0,7173.0,99.5,0.0,1.8418338108882522,,,,,,,,,
informed,5.0,as_gamma0.01,4200015,5.309999999999945,5.309999999999945,0.0,40.845,-35.53500000000005,5.235918367346378,0.07408163265356738,0.24627021684408368,0.12320960906964734,691.9072528476039,3.5349999999997976,-0.2565000000000026,-0.612777777777781,-1.8399999999997192,-0.22272986864648772,4.213948131240555,2.812107367218732,24.0,-8.0,6.0,2.0,664,664,0,2382.0,2459,2082,14,0.2379015860105734,0.1937372915819439,0.8466856445709638,6.859939759036145,0.1403103513235653,0.1,1.714735516372796,0.0022292191435768034,0.0,nan,3.257021907348647,0.0,2.0,7567.0,43.5,0.0,1.9416475972540046,,,,,,,,,
informed,5.0,as_gamma0.01,4200016,2.815000000000282,2.815000000000282,0.0,39.86,-37.04499999999972,2.7800000000004386,0.03499999999984338,0.18727006919883557,0.08589581001669175,482.36443884968,3.634999999999323,-0.2885000000000474,-0.45666666666666816,-0.6349999999998772,-0.1342090234151913,3.3458090152590976,2.4140491147915477,13.0,-6.0,5.0,-7.0,672,672,0,2331.0,2464,2108,19,0.23741883116883117,0.18920454545454546,0.8555194805194806,6.831845238095238,0.13970989442363932,0.1,1.70999570999571,0.0012076362076363285,0.0,nan,3.9718809207353667,0.0,0.0,7364.0,38.5,0.0,1.8986254295532645,,,,,,,,,
informed,5.0,as_gamma0.01,4200017,2.6699999999994475,2.6699999999994475,0.0,38.975,-36.305000000000554,2.610000000000414,0.05999999999903327,0.41730707173284404,0.03656094969535329,205.31504365793168,7.135000000001014,-0.25500000000002954,-0.9438888888889273,-4.940000000000282,0.13992004568817817,3.8913513608215133,2.5945174186179325,32.0,-6.0,6.0,4.0,622,622,0,2152.0,2380,2060,9,0.22857142857142856,0.18084033613445377,0.865546218487395,7.152733118971061,0.14494824962447436,0.1,1.8111059479553904,0.0012407063197023454,0.0,nan,3.0080434980547714,0.0,23.0,7136.0,72.0,0.0,1.876649454962708,,,,,,,,,
informed,5.0,as_gamma0.01,4200018,-5.789999999999509,-5.789999999999509,0.0,44.18,-49.96999999999951,-5.740000000000802,-0.049999999998706635,0.44746048251822035,-0.07394108659498047,-415.2303905905589,11.944999999999965,-0.42150000000008137,-1.4461111111111253,-4.045000000000044,0.15305539691604797,3.5639688374260796,2.38263849229012,19.0,-6.0,6.0,-6.0,676,676,0,2322.0,2518,2176,20,0.23391580619539318,0.18443208895949165,0.8641779189833201,6.9733727810650885,0.13667736721144674,0.1,1.9026701119724376,-0.002493540051679375,0.0,nan,6.299337593615283,6.0,35.0,7262.0,90.0,0.0,1.889908256880734,,,,,,,,,
informed,5.0,as_gamma0.01,4200019,7.580000000000382,7.580000000000382,0.0,37.295,-29.71499999999962,7.618823529412203,-0.03882352941182088,0.1957563832327201,0.2212662749433554,1242.563316285976,2.4399999999999693,-0.25450000000004275,-0.5111111111110915,-0.920000000000357,-0.02912621359223301,3.847872023710615,2.7407195888063964,16.0,-6.0,6.0,11.0,600,600,0,2097.0,2244,1918,7,0.2286096256684492,0.18689839572192513,0.8547237076648841,6.948333333333333,0.15409715081668152,0.1,1.7784930853600383,0.0036146876490225953,0.0,nan,2.857187273037423,0.0,0.0,7137.0,37.0,0.0,1.8409610983981692,,,,,,,,,
informed,5.0,as_gamma0.01,4200020,7.890000000000498,7.890000000000498,0.0,33.730000000000004,-25.839999999999506,7.905714285714433,-0.015714285713935183,0.16551771295088832,0.27239208107651147,1529.6701120815455,1.7500000000000284,-0.15399999999999348,-0.4044444444444587,-0.9150000000001626,-0.105653912050257,4.328161671314817,3.100513992004569,20.0,-7.0,7.0,-2.0,544,544,0,1910.0,2238,1935,3,0.21179624664879357,0.17068811438784628,0.8646112600536193,7.676470588235294,0.1544555440509839,0.1,1.7659685863874346,0.0041308900523562815,0.0,nan,4.351678838453007,0.0,0.0,7103.0,14.5,0.0,1.8257879656160458,,,,,,,,,
informed,5.0,as_gamma0.01,4200021,6.370000000000118,6.370000000000118,0.0,40.755,-34.384999999999884,6.419999999999857,-0.0499999999997387,0.21649350286235886,0.16813437594541986,944.1909202380581,2.9050000000001432,-0.27550000000001656,-0.5133333333333512,-1.1200000000000188,0.008566533409480296,4.109777972940144,2.9029126213592233,20.0,-7.0,7.0,-6.0,633,633,0,2236.0,2413,2075,7,0.23124740986324077,0.18532946539577289,0.8599254040613344,7.101105845181674,0.14339247088801327,0.1,1.822674418604651,0.0028488372093023783,0.0,nan,4.461336950179744,0.0,0.0,7304.0,37.5,0.0,1.8902229845626073,,,,,,,,,
informed,5.0,as_gamma0.01,4200022,4.340000000000714,4.340000000000714,0.0,35.225,-30.884999999999287,4.267999999999789,0.07200000000092466,0.20926551906909968,0.11850972922020228,665.5141737696147,2.4299999999997794,-0.30050000000000093,-0.5994444444443966,-1.1899999999997704,-0.3854940034266134,3.821756195204462,2.648201027984009,22.0,-6.0,5.0,-8.0,571,571,0,2030.0,2297,1991,5,0.22464083587287767,0.17675228558989986,0.8667827601218981,7.518388791593695,0.15078398568932463,0.1,1.7352216748768472,0.0021379310344831104,0.0,nan,3.559964448901681,0.0,0.0,7099.0,48.0,0.0,1.8020594965675056,,,,,,,,,
informed,5.0,as_gamma0.01,4200023,5.879999999999541,5.879999999999541,0.0,36.24,-30.36000000000046,5.7936363636367485,0.0863636363627922,0.17879597310901457,0.18792369545991372,1055.3216494432531,1.6699999999998454,-0.2060000000000002,-0.39333333333333403,-0.7400000000000091,0.03769274700171331,3.706039668947362,2.6807538549400345,18.0,-6.0,5.0,-10.0,609,609,0,2120.0,2306,1978,12,0.23243712055507373,0.18386816999132696,0.8577623590633131,7.054187192118227,0.15007694554600695,0.1,1.709433962264151,0.0027735849056601605,0.0,nan,3.2800761609632683,0.0,0.0,7138.0,49.5,0.0,1.8445714285714285,,,,,,,,,
informed,5.0,adaptive_off,4200000,7.294999999997799,7.294999999997799,0.0,36.39,-29.0950000000022,8.287716686811631,-0.9927166868138322,0.8728065371155114,0.047760543159388394,268.2085144287881,20.44000000000142,-1.2920000000003709,-2.52611111111134,-4.75,-4.045117075956596,28.583955471963403,24.018846373500857,50.0,-50.0,40.0,25.0,522,522,0,1761.0,1928,1650,1,0.2308091286307054,0.18511510564490696,0.8558091286307054,6.85632183908046,0.17169141014537903,0.1,2.0664395229982966,0.004142532651901078,0.0,nan,2.8638659255470067,0.0,0.0,7304.0,64.0,0.0,1.9845714285714287,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,522.0,10.0
informed,5.0,adaptive_off,4200001,-1.4399999999968713,-1.4399999999968713,0.0,39.075,-40.514999999996874,-0.9592369706456133,-0.48076302935125803,0.96651287180406,-0.00851366977989065,-47.81014982139871,21.204999999999927,-2.0030000000000654,-2.746666666666695,-4.6299999999992,-15.218161050828098,24.17193626591135,23.677327241576243,50.0,-50.0,29.0,-36.0,541,541,0,1902.0,1956,1646,0,0.24028629856850717,0.19709844559585493,0.8415132924335378,6.658040665434381,0.1700627829472876,0.1,2.054416403785489,-0.0007570977917964624,0.0,nan,3.0428435119050605,0.0,0.0,7367.0,80.5,0.0,1.9867663981588033,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,538.0,10.0
informed,5.0,adaptive_off,4200002,6.120000000004211,6.120000000004211,0.0,35.905,-29.78499999999579,5.879999999990063,0.240000000014148,1.0782601589799572,0.03243320109734546,182.1348776428061,14.689999999995052,-1.5329999999999016,-2.73666666666678,-6.7150000000001455,21.520274129069104,30.44731272604887,33.988577955454026,50.0,-49.0,50.0,-9.0,513,513,0,1761.0,1911,1622,0,0.23757195185766614,0.19114295017909474,0.848770277341706,6.886939571150098,0.1708290690895757,0.1,2.0388983532084044,0.003475298126067127,0.0,nan,3.1611046097367286,0.0,0.0,7334.0,28.5,0.0,1.9425287356321839,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,513.0,10.0
informed,5.0,adaptive_off,4200003,-6.449999999995271,-6.449999999995271,0.0,29.835,-36.28499999999527,-2.856157103772154,-3.5938428962231166,0.9595476707012011,-0.038410955476742524,-215.70410687807092,20.57999999999629,-1.4859999999996945,-2.5761111111110546,-4.529999999999745,0.7458595088520845,35.16942681119669,30.135922330097088,50.0,-50.0,50.0,-50.0,458,458,0,1476.0,1684,1439,0,0.22743467933491687,0.1810376548509751,0.8545130641330166,6.818777292576419,0.1886949351449792,0.1,2.0213414634146343,-0.004369918699183788,0.0,nan,3.0458629373784043,0.0,0.0,7069.0,39.5,0.0,1.8423165137614679,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,456.0,10.0
informed,5.0,adaptive_off,4200004,-11.335000000000036,-11.335000000000036,0.0,35.425000000000004,-46.76000000000004,-8.841690739082491,-2.4933092609175453,1.066146624820313,-0.06075283367552308,-341.1692202300313,24.540000000002237,-1.9924999999998363,-3.033888888888972,-6.444999999999709,5.253569388920617,35.97952504227966,33.347230154197604,50.0,-49.0,50.0,-37.0,497,497,0,1665.0,1837,1555,1,0.22972237343494828,0.18849767915770407,0.8464888405008165,6.826961770623742,0.178032275240327,0.1,2.1276276276276276,-0.006807807807807829,0.0,nan,2.729984085952556,0.0,0.0,7215.0,60.5,0.0,1.983400114481969,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,496.0,10.0
informed,5.0,adaptive_off,4200005,15.515000000003056,15.515000000003056,0.0,39.355000000000004,-23.839999999996948,16.26487420100708,-0.7498742010040225,0.7353826880375335,0.1205591922401025,677.0233274680924,8.1599999999994,-1.2524999999996451,-1.8844444444444486,-3.0499999999992724,12.075385494003427,24.601797851344966,22.33009708737864,50.0,-27.0,49.0,47.0,543,543,0,1891.0,1978,1667,0,0.23609706774519718,0.19464745239320638,0.8427704752275025,6.712707182320442,0.17091769561386638,0.1,2.081173982020095,0.008204653622423615,0.0,nan,3.100396102000476,0.0,0.0,7220.0,52.5,0.0,1.9289398280802292,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,535.0,10.0
informed,5.0,adaptive_off,4200006,7.709999999996626,7.709999999996626,0.0,36.89,-29.180000000003375,7.442620037770846,0.26737996222578,0.889805995349336,0.049513200728465344,278.05090004269823,13.715000000001055,-1.1699999999997088,-2.488888888888722,-5.139999999999873,-13.488863506567675,25.867071483161897,24.462021701884638,50.0,-50.0,30.0,-15.0,552,552,0,1801.0,1899,1609,0,0.2401263823064771,0.19257912745936698,0.8472880463401791,6.355072463768116,0.17509419628887718,0.1,2.048306496390894,0.004280955024984245,0.0,nan,2.670342224096906,0.0,0.0,7313.0,74.0,0.0,1.9197247706422018,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,549.0,10.0
informed,5.0,adaptive_off,4200007,15.469999999996162,15.469999999996162,0.0,37.37,-21.900000000003836,16.062454265142218,-0.5924542651460563,0.7988438197018723,0.11065992853643013,621.4321085190072,10.335000000000946,-1.2989999999998871,-1.9788888888889586,-4.450000000000728,8.158766419189035,25.216615669940666,21.99086236436322,50.0,-45.0,44.0,33.0,541,541,0,1859.0,1931,1630,1,0.24443293630243398,0.19338395922188703,0.8441222164681512,6.584103512014788,0.17443668720632452,0.1,2.010220548682087,0.008321678321676258,0.0,nan,2.8309147639078684,0.0,0.0,7007.0,21.0,0.0,1.893348623853211,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,534.0,10.0
informed,5.0,adaptive_off,4200008,2.1900000000001967,2.1900000000001967,0.0,34.095,-31.904999999999802,2.092089155903021,0.09791084409717588,0.8909619420974461,0.014045813993835136,78.87696948205826,12.660000000002583,-1.2799999999998362,-2.5472222222223184,-4.949999999999591,7.127355796687607,27.670623270022947,22.89548829240434,50.0,-40.0,50.0,2.0,516,516,0,1690.0,1848,1573,1,0.2326839826839827,0.18492176386913228,0.8511904761904762,6.631782945736434,0.17720322078548215,0.1,2.0174556213017754,0.0012958579881657969,0.0,nan,2.553999501163237,0.0,0.0,7080.0,30.0,0.0,1.8611589213998851,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,514.0,10.0
informed,5.0,adaptive_off,4200009,12.675000000005184,12.675000000005184,0.0,40.535000000000004,-27.85999999999482,14.159770059762927,-1.484770059757743,0.7571898396055959,0.0956544417795246,537.1659120915623,7.219999999994798,-1.125499999999829,-1.6083333333332728,-2.1250000000009095,-2.130782410051399,27.636138810929857,22.750999428897774,50.0,-48.0,47.5,-29.0,591,591,0,1985.0,2031,1705,0,0.2466765140324963,0.20068749368112426,0.8394879369768586,6.321489001692047,0.16760959644110401,0.1,2.042065491183879,0.006385390428214199,0.0,nan,2.947301351914927,0.0,0.0,7251.0,27.5,0.0,1.9484831139095593,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,587.0,10.0
informed,5.0,adaptive_off,4200010,2.589999999997872,2.589999999997872,0.0,34.995,-32.405000000002126,2.373684210527919,0.21631578946995278,0.9653757769929295,0.015330817649152837,86.09315461375047,9.75,-1.2174999999996088,-2.6638888888891064,-6.4300000000012005,-16.602512849800114,21.65991949372964,22.82067390062821,50.0,-48.0,24.0,24.0,500,500,0,1722.0,1909,1627,0,0.2289156626506024,0.1843091084234186,0.8522786799371399,7.072,0.18026335476769795,0.1,2.0322299651567945,0.0015040650406491706,0.0,nan,2.5595540762546256,0.0,0.0,7068.0,48.0,0.0,1.8763594733829423,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,497.0,10.0
informed,5.0,adaptive_off,4200011,9.299999999997453,9.299999999997453,0.0,43.13,-33.83000000000255,13.264852607489747,-3.9648526074922934,0.9259337363290144,0.05739380158404683,322.3059295809514,10.674999999998818,-1.349000000000069,-2.160555555555624,-3.230000000000473,-18.36436322101656,27.653497018513523,30.050256996002286,50.0,-50.0,35.0,-50.0,629,629,0,2102.0,1972,1628,1,0.2657200811359026,0.21583324776671117,0.8255578093306288,5.724960254372019,0.16455615737037038,0.1,2.0518553758325404,0.004424357754518294,0.0,nan,3.063814072256416,0.0,0.0,7447.0,31.0,0.0,1.9907514450867052,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,627.0,10.0
informed,5.0,adaptive_off,4200012,8.719999999994485,8.719999999994485,0.0,40.0,-31.280000000005515,8.472641495805403,0.24735850418908178,1.0045489777030587,0.04960292881137058,278.5547853468968,14.155000000004293,-1.2075000000003,-2.7916666666666665,-6.800000000000182,7.939463163906339,29.395368880962245,26.30839520274129,50.0,-41.0,50.0,2.0,572,572,0,1964.0,1905,1582,0,0.2503937007874016,0.20862545145527936,0.8304461942257217,6.096153846153846,0.17211202190856542,0.1,2.0366598778004072,0.00443991853360208,0.0,nan,3.2161645385085142,0.0,0.0,7094.0,35.5,0.0,1.9517795637198623,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,571.0,10.0
informed,5.0,adaptive_off,4200013,8.060000000001082,8.060000000001082,0.0,42.315,-34.254999999998915,8.225611623175219,-0.16561162317413647,0.8558345373590599,0.05381547582698928,302.21115318278936,13.9650000000006,-1.3740000000001373,-2.315555555555344,-4.0,8.342661336379212,31.08262053577117,27.705311250713876,50.0,-47.0,50.0,-20.0,617,617,0,2080.0,1965,1634,1,0.2681933842239186,0.21623869425096165,0.8315521628498728,5.834683954619125,0.16673761575191037,0.1,2.034375,0.0038750000000005204,0.0,nan,3.6077972670193494,0.0,0.0,7335.0,88.5,0.0,1.951585014409222,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,613.0,10.0
